,PCEPILFE_YoY,PCEPILFE_MoM,UNRATE,NROU,USREC,ZLB_dummy,COVID_dummy,GDPC1,GDPPOT,INDPRO,RSAFS,MCOILWTICO,IR,OPHNFB,CES0500000003,CIVPART,JTSJOL,FEDFUNDS,M2SL,WALCL,T5YIE,T10YIE,PX_MD,PX5_MD,kmeans_k,kmeans_label,hclust_k,hclust_label,kmeans_k_sub,kmeans_label_sub,hclust_k_sub,hclust_label_sub
2009-10-01,1.2398995351797335,4.421159371302874,10.0,4.891110847568323,0.0,1,0,2.3498543336878828,2.3754621269583254,2.7300785858890286,13.04056217862355,-1.1617282339120183,-5.632716049382713,5.964714530690326,2.15536596317909,65.0,-39.083232810615165,0.12,3.729702900092313,25.802493796938265,1.5004761904761903,1.9042857142857144,2.9,2.9,12,7,11,9,5,1,13,1
2009-11-01,1.373476441695476,1.050717316629779,9.9,4.887398717978567,0.0,1,0,2.7836275614613792,2.373205370737293,4.90380893550979,9.776595585708048,36.08445297504797,3.416666666666668,5.094443383963463,1.0757507844015637,65.0,48.379052369077336,0.12,4.128132326433409,1.5718661013569335,1.7463157894736845,2.127368421052632,2.7,3.0,12,7,11,7,5,1,13,11
2009-12-01,1.5095155217327072,1.0228802153433136,9.9,5.0071208160000005,0.0,1,0,4.323654603274285,1.4101206078867,4.115589478136883,5.033780879340455,81.10408560311284,8.646288209607,5.420441384983388,2.1495745633679064,64.6,31.16260487415108,0.12,-0.6762706491492576,-0.1583362928972098,1.908636363636364,2.2254545454545456,2.5,2.7,12,0,11,6,5,1,13,8
2010-01-01,1.690903711795344,1.7750683580616489,9.8,4.880101212417281,0.0,1,0,3.3277964089763468,2.368770404180618,12.909732956786437,1.2647017146096395,87.79669144090145,11.415929203539822,3.4882189699379964,2.1457308895841187,64.8,125.7009345794393,0.11,-4.863436123347986,10.94420434678447,2.066315789473684,2.358421052631579,2.8,2.9,12,7,11,7,5,1,13,11
2010-02-01,1.698653811169737,1.0473547578551567,9.8,4.876396309916248,0.0,1,0,3.463927262489953,2.366519491164204,4.236812098258014,1.7234210083958423,95.42082374008696,11.327433628318584,2.7714923748020746,2.6773761713520194,64.9,-72.32992597814598,0.13,7.020523708421855,20.503316674890915,1.947894736842105,2.272105263157895,2.7,2.7,12,7,11,7,5,1,13,11
2010-03-01,1.7769698346872698,1.7843167944906035,9.9,5.002566479,0.0,1,0,1.9380038022744015,1.409802363467083,8.459900385008279,26.12874727604675,69.37838965373385,11.179577464788723,0.4314257339043337,0.0,64.9,5.851462865716517,0.16,-0.5488062291851392,15.7872863059334,1.8717391304347823,2.219130434782609,2.7,2.7,12,0,11,6,5,1,13,8
2010-04-01,1.6029746856967897,0.6162158541623164,9.9,4.869352108557279,0.0,1,0,3.5000176154066365,2.362240940445339,4.328145593971922,10.012277576994231,69.7683786505539,11.23693379790942,1.696881552628877,1.6028495102403897,65.2,212.31802911534163,0.2,4.420615460422006,9.664713952801264,1.960909090909091,2.3459090909090907,2.9,2.7,12,7,11,7,5,1,13,11
2010-05-01,1.636855877388732,1.325523012552221,9.6,4.865773959194851,0.0,1,0,3.4215974909468025,2.360068145616612,16.458417854383267,-10.32729393001377,24.919532441131608,8.476027397260278,1.33763854175464,1.0671409515341068,64.9,-62.797335870599454,0.2,7.602482729599735,9.479452452700077,1.7705000000000002,2.113,3.2,2.9,12,7,11,7,5,1,13,11
2010-06-01,1.555570639876902,0.5750969640228476,9.4,4.997009431,0.0,1,0,3.8703444732496095,1.430727977619739,2.64205344738464,-1.183193122257542,8.184951177484212,4.333333333333345,1.327018262502122,1.066192803198529,64.6,-75.10040160642569,0.18,2.66223734798432,13.634235891926316,1.6518181818181816,1.947272727272727,2.8,2.8,12,0,11,6,5,1,13,8
2010-07-01,1.4705882352941124,0.0267358828969221,9.4,4.858506221522815,0.0,1,0,3.100864244718103,2.355655828831312,4.590912404668845,3.795495734684717,18.97116134060792,4.945515507124898,1.089320697618098,3.195739014647092,64.6,120.3855765797928,0.18,1.5854619628203892,15.356283837795791,1.4223809523809523,1.7704761904761903,2.7,2.9,12,7,11,7,5,1,13,11
2010-08-01,1.417623223738418,1.149617351201293,9.5,4.854816909218334,0.0,1,0,2.871684259978907,2.3534164338108168,4.405619647303016,5.44054865769894,7.811400422237846,3.798513625103217,1.1594679769810805,1.5936254980079667,64.7,-32.31667748215439,0.19,6.722377832820303,13.8709243462092,1.3363636363636362,1.6768181818181818,2.7,2.8,12,7,11,7,5,1,13,11
2010-09-01,1.2968283476987308,0.6810973234656181,9.5,4.9903911910000005,0.0,1,0,3.0843397441892684,1.4821576317300966,3.3656753814518936,10.278703735523642,8.399366085578453,3.6273701566364336,2.585721120620832,2.6525198938991856,64.6,-32.41080360120034,0.19,4.240233880435351,8.468858082573893,1.279047619047619,1.7385714285714284,2.2,2.7,12,0,11,6,5,1,13,8
2010-10-01,1.0787813475225283,1.82857651324726,9.4,4.847565674115645,0.0,1,0,2.331639707133169,2.3490156517463947,-3.230902940444791,13.752097654885809,8.14844162704702,3.924775143090753,1.3310867892703386,3.705337450374735,64.4,130.3632625085676,0.19,6.854075628806555,6.039745194385393,1.507,2.015,2.7,2.8,12,7,11,7,5,1,13,11
2010-11-01,1.121579183490362,1.559255022600059,9.8,4.8438849833200415,0.0,1,0,2.028736382628915,2.346782122423209,0.8461901465712351,10.897912777395646,8.02667008590845,4.109589041095885,1.2844329023504302,-0.5277044854880675,64.6,-8.902627511591987,0.19,2.8191179992471227,6.410617701385935,1.5555,2.097,3.0,2.8,12,7,11,7,5,1,13,11
2010-12-01,1.056748397507734,0.2528837622005397,9.3,4.982663843,0.0,1,0,2.100441043307466,1.515652546588253,11.952268621733886,8.442898873278626,19.712635960789584,5.305466237942125,1.2676547331058607,1.583809942806802,64.3,-57.17844908128305,0.18,4.587396038364844,7.816888651768328,1.7295454545454545,2.2468181818181816,3.0,2.8,12,0,11,6,5,1,13,8
2011-01-01,1.1234446334258408,2.568225418334702,9.1,4.836651175457135,0.0,1,0,1.420247715671494,2.34239288999506,-2.5989511879270566,8.005989297721694,13.83888676113878,5.639396346306591,0.5915951048099631,5.7996485061512,64.2,18.05101373446698,0.17,3.03301635516684,8.278475144742291,1.9305,2.3335,3.4,2.9,12,7,11,7,5,1,13,11
2011-02-01,1.2119043892404369,2.0979949541894527,9.0,4.832979576084891,0.0,1,0,1.135752102624448,2.3401652339491377,-4.939345039935272,10.146160474651024,15.957586071475326,7.551669316375209,-0.026388738048205,0.0,64.1,47.164948453608346,0.16,8.655541988875193,10.389429682286044,2.011052631578947,2.338421052631579,3.4,2.9,12,7,11,7,5,1,13,11
2011-03-01,1.214570379218349,1.815972605766092,9.0,4.973791157,0.0,1,0,-0.9488195884360452,1.5539954956071966,12.436817573343362,10.77624328185598,26.67487684729064,10.2929532858274,-2.948516790750056,0.0,64.2,13.019218846869318,0.14,7.812324615557387,12.515867967717464,2.2017391304347824,2.450434782608696,4.6,3.2,12,0,11,6,5,1,13,9
2011-04-01,1.3947001394700065,2.7529310554004205,9.1,4.826000493657034,0.0,1,0,0.7408377215410035,2.335930974492086,-3.97537895718143,6.618569213134684,29.944240123383548,11.902897415818336,-1.2130289727114103,2.0988194140794114,64.2,-0.7359705611775791,0.1,8.48444295751083,14.770914448475716,2.3115,2.5915,4.6,2.9,12,7,11,7,5,1,13,10
2011-05-01,1.5235611430609364,2.85226960110041,9.0,4.822456328296696,0.0,1,0,0.6546916240978662,2.3337807147207243,1.4760226400347245,-1.0138941043935643,36.832112828858165,12.943962115232832,-1.617135002248766,3.1427324312527816,64.1,-29.45688861613993,0.09,9.607547838412687,17.642313771463925,2.177619047619048,2.39,4.1,2.9,12,7,11,7,5,1,13,10
2011-06-01,1.5863290518787654,1.3173639547265914,9.1,4.963749528999999,0.0,1,0,2.706329172574673,1.593612890934626,3.544756820511097,9.928457336143117,27.76745420759226,13.57827476038338,0.2461198985815649,2.0896821941664534,64.0,104.18370556778872,0.09,9.755347314532958,21.06303458705005,1.9554545454545451,2.2468181818181816,3.8,3.0,12,0,11,6,5,1,13,9
2011-07-01,1.7344517595160758,1.7764911010954345,9.0,4.815259505755974,0.0,1,0,0.8212535137337411,2.329414248484728,5.697012098973708,-0.4632748204810077,27.4895178197065,13.738019169329084,-1.526830484888748,5.215123859191628,64.0,58.35021707670052,0.07,21.18408578247095,23.07200777162366,2.032,2.3795,3.4,2.9,12,7,11,7,5,1,13,10
2011-08-01,1.839630515831048,2.391432888772105,9.0,4.811607164456038,0.0,1,0,1.1060027527033438,2.327198169599383,7.639704621792465,1.3360252715466814,12.702349869451712,12.887828162291171,-1.006396771508731,-2.077022933794881,64.1,-97.37786364890977,0.1,23.95194191911081,23.520079269031456,1.769130434782609,2.167826086956522,3.5,2.9,12,7,11,7,5,1,13,10
2011-09-01,1.8508219696126813,0.8130436683130959,9.0,4.95252874,0.0,1,0,-0.0892509436685617,1.6361409048618825,-0.92116083089544,13.351779918054609,13.662945241892622,12.728719172633252,-0.7379056625777647,2.0806241872560527,64.2,160.40853109041748,0.08,2.544855172123928,24.143431923173942,1.6157142857142857,1.897619047619048,3.3,2.8,12,0,11,6,5,1,13,9
2011-10-01,1.744721966171725,0.5766080594082013,8.8,4.804430513014109,0.0,1,0,2.0601580380934035,2.322843297259468,8.394054579665688,6.8360865378036095,5.409695933569414,11.093627065302902,0.4648442283363166,3.6347901341411415,64.1,-49.284578696343445,0.07,4.12349533278169,23.86482713853606,1.6960000000000002,1.966,3.2,2.7,12,7,11,7,5,1,13,10
2011-11-01,1.8278615794143915,2.5410963389874475,8.6,4.800788657557687,0.0,1,0,2.6617286972652296,2.320633114144076,-0.1417089302751417,3.814686805840939,15.32344213649852,10.061919504643967,1.2524309317370366,0.517687661777444,64.1,-17.905498756562643,0.08,6.477276286528522,21.88738714404188,1.761,2.012,3.2,2.7,12,7,11,7,5,1,13,10
2011-12-01,1.974960911076851,1.9867549668873608,8.5,4.940132488,0.0,1,0,4.492196227031986,1.6656682561830394,6.309927694825657,1.7620272180521646,10.55524397083567,8.549618320610675,1.9246497498592416,1.552393272962238,64.0,68.33099579242639,0.07,5.931587364223478,20.840458850571576,1.6695238095238096,2.009523809523809,3.1,2.7,12,0,11,6,5,1,13,9
2012-01-01,2.061479219227192,3.588516746411585,8.3,4.793633101884987,0.0,1,0,3.664054876137011,2.3162898506156364,7.21889689117079,11.081682878237409,12.448132780082988,6.9172932330827,2.4894520430444835,2.0671834625324514,63.7,44.90445859872621,0.08,9.064418128836316,19.26677544381465,1.757,2.0745,3.3,2.7,12,7,11,7,5,1,13,10
2012-02-01,2.025847785264556,1.678321678321648,8.3,4.790002202186563,0.0,1,0,3.9071444206862176,2.314085570850151,3.8036575220003135,14.798300006967224,15.375931361481143,5.099778270509958,2.80132505284537,1.0318142734307756,63.8,-89.9462778204144,0.1,6.362750628173064,17.05686052991069,1.9455,2.222,3.3,2.9,12,7,11,7,5,1,13,12
2012-03-01,2.044845423362407,2.039755748993155,8.2,4.926578709,0.0,1,0,3.354363279886652,1.6934963778454382,-6.246870692372752,4.245622084576084,3.2082442154384605,3.5175879396984744,2.0169133192388777,4.123711340206171,63.8,120.46460176991144,0.13,5.38654587745615,11.657864175439837,2.045909090909091,2.314090909090909,3.9,3.0,12,0,11,6,5,1,13,9
2012-04-01,1.9653370013755112,1.815803979637032,8.2,4.782985489439847,0.0,1,0,3.490379651885802,2.309824879351928,8.576142103066609,-4.953035067488321,-5.669679539852101,0.8397480755773179,2.4576598318852176,1.0273972602739434,63.7,-56.09449610454882,0.14,6.532469379049655,7.332044941978899,1.9523809523809523,2.2666666666666666,3.2,2.9,12,7,11,7,5,1,13,12
2012-05-01,1.826744683887549,1.2173406287434574,8.2,4.77948258857834,0.0,1,0,2.874697964500544,2.307697332313983,2.572724187926223,-2.133276201115564,-6.184340931615473,-0.7686932215234088,1.8536615024651448,1.539777587681801,63.7,13.28763511732145,0.16,5.236469423624701,3.9012391485832474,1.885,2.1445454545454545,3.0,2.7,12,7,11,7,5,1,13,12
2012-06-01,1.8192584794552105,1.2290442563742232,8.2,4.911899646,0.0,1,0,1.7853389846612444,1.7328627734475075,0.2130115586473024,-10.654715669841774,-14.502389362144196,-2.4613220815752457,2.0825225869558928,2.5630072618539224,63.8,23.78096479791401,0.16,8.44815448053895,1.2030455295773734,1.759047619047619,2.1228571428571428,3.1,2.8,12,0,11,6,5,1,13,8
2012-07-01,1.7738650548584145,1.2407108239094633,8.2,4.772371489816397,0.0,1,0,1.30889755157446,2.303377077982114,2.395646964200715,5.522027527642237,-9.660842754367929,-3.300561797752821,0.2492503831284022,1.5345268542199086,63.7,-54.00153413449242,0.16,6.31578947368423,-0.4210813604116126,1.7671428571428571,2.128571428571429,3.0,2.7,12,7,11,7,5,1,13,12
2012-08-01,1.6359225422913903,0.7617326189399698,8.1,4.768763647780975,0.0,1,0,0.5811972812918718,2.3011844989124484,-4.88986540584051,14.89814876592952,9.035097880227028,-1.761804087385488,-0.5354229389021264,0.0,63.5,23.775100401606508,0.13,8.42862394070929,-0.920852792615956,1.9060869565217389,2.263913043478261,3.6,3.0,12,7,11,7,5,1,13,12
2012-09-01,1.6916020530741482,1.4708886618998385,7.8,4.89614169,0.0,1,0,0.5761119892917499,1.7602967073639952,-0.6377899816393473,9.60245764516232,10.51216089803555,-0.6351446718419029,-1.1760766751768514,4.086845466155875,63.6,22.99816224730904,0.14,9.4944950870131,-1.392895097730107,2.139473684210526,2.436315789473684,3.3,2.8,12,0,11,6,5,1,13,8
2012-10-01,1.889449210819305,2.9124024098197587,7.8,4.761676398698038,0.0,1,0,-0.1509581491584792,2.2968758978139867,3.818900512951373,-0.5642713632282526,3.6723818350324455,0.0,-1.466283671574459,-0.509121764955589,63.8,-33.07573415765073,0.16,7.775580917330416,-0.9955092560400058,2.174285714285714,2.494761904761905,3.1,2.7,12,7,11,7,5,1,13,12
2012-11-01,1.7830690135935745,1.2855535915153204,7.7,4.758080911948533,0.0,1,0,0.0637814666522489,2.2946892446693097,4.642211561235499,6.683874473576967,-10.94071634417455,-1.406469760900142,-1.4018855677428226,3.56536502546696,63.6,32.74172185430473,0.16,8.052281479752565,1.1223698939765605,2.048,2.4265,3.1,2.8,12,7,11,7,5,1,13,12
2012-12-01,1.689865158764681,0.8860827224570933,7.9,4.879364966,0.0,1,0,0.4625622150414621,1.78241446977232,3.431779091477427,4.158035365817003,-10.856331168831169,-1.969057665260188,-1.5069628821189784,4.570461278036397,63.7,28.468282619907196,0.16,14.21202109778017,0.3392804321941112,2.0955,2.4765,3.2,2.9,12,0,11,6,5,1,13,8
2013-01-01,1.5915867078657886,2.4253053018800763,8.0,4.751018437215039,0.0,1,0,2.068053926879612,2.29039231171965,-0.1808767634467578,9.995686785857584,-5.495163059738695,-1.4767932489451407,0.2032374860696404,1.5177065767285391,63.7,-14.2065491183879,0.14,2.6579088062323564,1.7870750422579018,2.190952380952381,2.523333333333333,3.3,2.9,12,7,11,7,5,1,13,12
2013-02-01,1.560131653024999,1.3062548691077147,7.7,4.747435775665935,0.0,1,0,3.290613221842118,2.288211592079914,5.742480666900462,13.897941320462692,-6.741682974559682,-0.6329113924050445,1.2064485707894337,1.0105263157895727,63.4,24.77695641090998,0.15,2.171925011431153,4.737570522162637,2.233684210526316,2.554736842105263,3.3,3.0,12,7,11,7,5,1,13,12
2013-03-01,1.4807449119659477,1.1001545759821596,7.5,4.861642687,0.0,1,0,3.9462426554553782,1.8166652520385185,4.909806434084629,-8.491437678127145,-12.452901281085149,-2.080443828016642,1.959297181140229,1.514514093395114,63.3,21.578421578421647,0.14,6.424129471502038,9.82116339902104,2.246,2.5424999999999995,3.2,2.8,12,0,11,6,5,1,13,8
2013-04-01,1.3770626261318195,0.587915774674741,7.6,4.7406294378671285,0.0,1,0,3.1708338047511635,2.284066719269871,-1.241834684543619,-5.88445262823627,-10.936895083236545,-2.706453851492019,0.8113220999586663,3.52941176470587,63.4,-25.907752698724277,0.15,3.12118718610801,13.78895970259464,2.0904545454545453,2.411363636363636,3.1,2.9,12,7,11,7,5,1,13,12
2013-05-01,1.3929168238908884,1.4051971001841856,7.5,4.737174856512127,0.0,1,0,2.077997108542004,2.2819619385281,1.137607446598743,7.261194712923924,-0.1584618635115053,-1.8309859154929555,-0.2526370597705363,1.0054461667364123,63.4,47.24172517552656,0.11,3.8828723444400026,17.49357545809236,1.981818181818182,2.283181818181818,3.1,2.9,12,7,11,7,5,1,13,12
2013-06-01,1.4636510500807942,2.0670515805926826,7.5,4.843060274,0.0,1,0,1.070545339251705,1.8348703265520072,2.227017224649241,3.6707263995752193,16.36695018226002,0.0720980533525761,-0.993741941570514,3.516115529510344,63.4,1.447527141133964,0.09,6.499478123501135,20.119144702946578,1.793,2.0485,3.0,2.9,12,0,11,6,5,1,13,9
2013-07-01,1.4879607514040272,1.5285163837849502,7.3,4.730163821740476,0.0,1,0,1.351627491201293,2.277688004931112,-3.911225422561993,6.904278034227307,19.07849829351536,0.8714596949891185,-0.2840488414675261,1.001669449081799,63.3,-76.62650602409636,0.09,4.399427625487462,23.701137441197616,1.857727272727273,2.122272727272727,3.1,2.8,12,7,11,7,5,1,13,12
2013-08-01,1.5332509004892136,1.2975861081959472,7.2,4.726607764064162,0.0,1,0,2.16183369027028,2.2755189809433647,7.170973935956493,-1.6876773231155884,13.215765430787195,0.0,1.142588607160681,2.001668056713868,63.3,61.77606177606183,0.08,6.496761869263334,28.021378392382637,1.8531818181818185,2.1845454545454546,3.0,2.9,12,7,11,7,5,1,13,6
2013-09-01,1.529226044094134,1.4232614289799272,7.2,4.823714263,0.0,1,0,3.405574276337564,1.84230559761458,6.408301562875352,1.03394997693389,12.464289493175327,-0.7102272727272707,2.845733501471237,1.9983347210658309,63.2,12.63157894736846,0.08,6.717579891747594,31.05827115963877,1.7675,2.1455,3.3,3.0,12,0,11,6,5,1,13,9
2013-10-01,1.4548181477315405,2.030821954031481,7.2,4.719624247500965,0.0,1,0,4.094074071511324,2.271256759754988,-1.4073044660621203,3.96542810039886,12.34774835177117,-1.62889518413597,4.187018412002793,1.496259351620921,62.8,27.325581395348756,0.09,13.736405529954077,34.46938099048656,1.7772727272727271,2.1872727272727275,3.0,2.8,12,7,11,7,5,1,13,5
2013-11-01,1.5142597249719223,1.9893773164523232,6.9,4.716082409445205,0.0,1,0,4.34735571518505,2.2690936917648723,3.056943836914794,3.3894102805305693,8.471050502715816,-1.783166904422251,4.68754540987837,3.486924034869343,63.0,-29.2752250118427,0.08,0.9513221920503412,36.40229112174576,1.7531578947368422,2.170526315789474,2.9,2.9,12,7,11,10,5,1,13,5
2013-12-01,1.5473618923369736,1.2776723592663686,6.7,4.803711007,0.0,1,0,3.4869670137090303,1.8609696940150575,2.5855097236171964,6.547395415465829,11.1199635784202,-1.147776183644189,3.856548097290169,0.9933774834436804,62.9,0.5826656955571607,0.09,7.091023318067169,37.59389166259788,1.6695238095238092,2.163333333333333,3.0,2.7,12,0,11,6,5,1,13,5
2014-01-01,1.4524615006989985,1.3015869672813096,6.6,4.709127335760899,0.0,1,0,1.529659540902065,2.2648431979005,-4.592025823420309,-9.404742389323406,-0.1477416631490036,-1.2847965738757905,1.148842109153112,2.4813895781637285,62.9,1.7471487503033956,0.07,7.581599956552676,37.04131386575842,1.738095238095238,2.2261904761904763,3.1,2.9,12,7,11,7,5,1,13,6
2014-02-01,1.3901177975587542,0.5680383741478501,6.7,4.705600187240177,0.0,1,0,-0.5629012375238326,2.26268609348797,9.087317819099816,15.08889326248104,5.781135242891611,-1.0615711252653923,-1.7653449571641706,4.952538175815047,62.9,71.52895565786288,0.07,7.080664891703314,34.7293064330201,1.7742105263157897,2.157368421052632,3.2,2.9,12,7,11,7,5,1,13,6
2014-03-01,1.447423075694143,1.7790114500204623,6.7,4.783165204,0.0,1,0,-1.380383941139085,1.8787410793919437,11.868133177034412,12.940566689702935,8.457069076823753,-0.4957507082152923,-3.323653124709347,-0.986436498150356,63.1,4.116167390807135,0.08,3.852206881751119,32.47431966882552,1.7771428571428571,2.167619047619048,3.2,2.9,12,0,11,6,5,1,13,9
2014-04-01,1.5712658483877373,2.053543307086514,6.2,4.698901238826544,0.0,1,0,0.0527856353380416,2.2585861937831653,0.9883678072799108,12.295420554091496,10.921538795913932,-0.3566333808844524,-2.36039009771637,1.4808720691074306,62.8,48.67821330902453,0.09,4.802524266652242,30.85433108737781,1.8085714285714285,2.1623809523809525,3.2,2.9,12,7,11,7,5,1,13,6
2014-05-01,1.62365625697789,2.0248813054823955,6.3,4.695502134924849,0.0,1,0,2.5305882971001554,2.256504294798805,4.854101012204026,1.9936740093903005,8.115543328748288,0.5021520803443202,-0.0319789486788919,2.9580936729663776,62.9,47.568988173456006,0.09,6.8714488636362425,28.79983210884392,1.9357142857142855,2.190952380952381,3.3,2.8,12,7,11,7,5,1,13,6
2014-06-01,1.563544884246726,1.356017326888015,6.1,4.762198273,0.0,1,0,5.167368516853177,1.8940351689675337,3.969514628439885,2.961621384482882,10.462566565730413,1.2247838616714637,2.592828037558448,2.9508196721313773,62.8,59.40594059405946,0.1,5.847199540980874,26.511989954816872,1.9704761904761905,2.229047619047619,3.1,2.9,12,0,11,6,5,1,13,9
2014-07-01,1.6103213221808854,2.081896281432183,6.2,4.688605718635322,0.0,1,0,5.752823351210548,2.2522769167078844,2.5502693575777613,2.1736230561309355,-1.0318142734307756,0.8639308855291405,3.9930511998926974,0.9811937857726604,62.9,-32.75792854275386,0.09,5.766139304443918,24.29121791222013,1.970909090909091,2.2627272727272727,3.3,2.7,12,7,11,10,5,1,13,5
2014-08-01,1.5397485995065183,0.4632334529673265,6.1,4.685108841863142,0.0,1,0,5.582348937516052,2.250131567112001,-1.905143615375815,9.250628972689512,-9.411654311719984,-0.2869440459110528,4.292595358264507,2.941176470588225,62.9,124.55633512174994,0.09,2.5283256399497134,21.67008704013813,1.8414285714285716,2.1961904761904765,3.2,2.9,12,7,11,5,5,1,13,6
2014-09-01,1.5548480585553692,1.6019189654274513,5.9,4.740936606,0.0,1,0,4.861565637267162,1.9293230336929312,3.618747332708505,-3.3103141321204177,-12.305955405024005,-1.3590844062947085,3.425175245136192,0.4889975550121939,62.8,-97.58833426808744,0.09,4.313195201744779,20.12672663740358,1.6766666666666667,2.0733333333333333,3.0,2.8,12,2,11,10,5,1,13,5
2014-10-01,1.4709143321753215,1.037359524231185,5.7,4.678243612311517,0.0,1,0,4.256934076994407,2.2459159606048926,0.2261474213075764,4.781154329841186,-16.053312114581264,-2.087832973362136,1.631935779104308,1.466395112016183,62.9,23.931623931623932,0.09,7.698392691047218,17.61025820439215,1.4813636363636364,1.92,2.9,2.8,12,2,11,5,5,1,13,3
2014-11-01,1.392578536791067,1.061438561438521,5.8,4.6747628194945285,0.0,1,0,3.697348775925905,2.2437765970792847,7.420666640119489,3.361865974535849,-19.252077562326864,-3.05010893246187,-0.2985119341918479,3.905614320586004,62.9,-40.46288906624098,0.09,4.218527315914589,15.153259686998254,1.477777777777778,1.88,2.8,2.6,12,2,11,5,5,1,13,3
2014-12-01,1.3563462895293863,0.8484004117237376,5.6,4.719509728999999,0.0,1,0,2.0229325448481994,1.9466215001631149,0.2003903557796782,-8.32023051720907,-39.27071596845232,-5.587808417997109,-1.3592591832125578,-1.459854014598605,62.8,71.11294652075148,0.12,8.645056893494463,12.652931775591703,1.2745454545454544,1.6968181818181818,2.8,2.8,12,2,11,5,5,1,13,3
